elo,status,motivo,subtipoPlan,dataMax,itauId,pay99Id,idsDesparear,bancosSys,somaPlan
14276,IGNORAR,nao_itau_only,,2025-07-02,,,,26+1,0
14277,IGNORAR,nao_itau_only,,2025-07-02,,,,26+1,0
14279,IGNORAR,nao_itau_only,,2025-07-01,,,,26+1,0
14280,IGNORAR,nao_itau_only,,2025-07-01,,,,26+1,0
14284,IGNORAR,nao_itau_only,,2025-06-30,,,,26+1,0
14286,IGNORAR,nao_itau_only,,2025-06-27,,,,26+1,0
14287,IGNORAR,nao_itau_only,,2025-06-27,,,,26+1,0
14290,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-07-14,,,,1,0
14292,IGNORAR,nao_itau_only,,2025-07-11,,,,4,0
14293,IGNORAR,nao_itau_only,,2025-07-11,,,,4,0
14294,IGNORAR,nao_itau_only,,2025-07-10,,,,4,0
14295,IGNORAR,nao_itau_only,,2025-07-10,,,,4,0
14296,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-07-03,,,,1,0
14297,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-07-03,,,,1,0
14298,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-07-03,,,,1,0
14302,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-06-26,,,,1,0
14305,IGNORAR,nao_itau_only,,2025-07-21,,,,23+1,0
14306,IGNORAR,nao_itau_only,,2025-07-21,,,,23+1,0
14307,IGNORAR,nao_itau_only,,2025-07-21,,,,23+1,0
14308,IGNORAR,nao_itau_only,,2025-07-18,,,,23+1,0
14309,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-07-18,,,,3+1,3153.7
14311,IGNORAR,nao_itau_only,,2025-07-21,,,,26+1,0
14312,IGNORAR,nao_itau_only,,2025-07-21,,,,26+1,0
14313,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-06-24,,,,3+1,96.85
14314,IGNORAR,nao_itau_only,,2025-06-25,,,,26+1,0
14315,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-08-11,,,,1,0
14350,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-08-08,,,,5+1,1050
14351,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-08-08,,,,5+1,350
14352,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-08-04,,,,5+1,3437.54
14353,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-07-30,,,,5+1,6586.6
14354,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-07-25,,,,5+1,9.6
14355,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-07-24,,,,5+1,2577.25
14356,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-07-23,,,,5+1,90000
14357,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-07-25,,,,5+1,-3078
14358,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-07-23,,,,5+1,-90000
14359,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-08,,,,3+1,6164.85
14360,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-07,,,,3+1,9210.25
14361,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-05,,,,3+1,564.55
14362,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-01,,,,3+1,1816.35
14363,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-07-22,,,,3+1,1000
14364,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-07-22,,,,3+1,2743
14365,IGNORAR,nao_itau_only,,2025-08-11,,,,23+1,0
14369,IGNORAR,nao_itau_only,,2025-08-11,,,,23+1,0
14370,IGNORAR,nao_itau_only,,2025-08-08,,,,23+1,0
14371,IGNORAR,nao_itau_only,,2025-08-08,,,,4+1,0
14372,IGNORAR,nao_itau_only,,2025-08-06,,,,23+1,0
14373,IGNORAR,nao_itau_only,,2025-08-06,,,,23+1,0
14374,IGNORAR,nao_itau_only,,2025-08-06,,,,23+1,0
14375,IGNORAR,nao_itau_only,,2025-08-06,,,,23+1,0
14376,IGNORAR,nao_itau_only,,2025-08-05,,,,23+1,0
14377,IGNORAR,nao_itau_only,,2025-08-04,,,,23+1,0
14378,IGNORAR,nao_itau_only,,2025-08-04,,,,23+1,0
14379,IGNORAR,nao_itau_only,,2025-08-04,,,,23+1,0
14380,IGNORAR,nao_itau_only,,2025-08-01,,,,23+1,0
14381,IGNORAR,nao_itau_only,,2025-07-30,,,,23+1,0
14382,IGNORAR,nao_itau_only,,2025-07-29,,,,23+1,0
14383,IGNORAR,nao_itau_only,,2025-07-28,,,,23+1,0
14384,IGNORAR,nao_itau_only,,2025-07-24,,,,23+1,0
14385,IGNORAR,nao_itau_only,,2025-07-23,,,,23+1,0
14386,IGNORAR,nao_itau_only,,2025-07-22,,,,23+1,0
14387,IGNORAR,nao_itau_only,,2025-07-21,,,,23+1,0
14388,IGNORAR,nao_itau_only,,2025-04-24,,,,1,0
14389,IGNORAR,nao_itau_only,,2025-04-23,,,,23+1,0
14390,IGNORAR,nao_itau_only,,2025-04-22,,,,23+1,0
14391,IGNORAR,nao_itau_only,,2025-04-22,,,,23+1,0
14392,IGNORAR,nao_itau_only,,2025-04-17,,,,23+1,0
14393,IGNORAR,nao_itau_only,,2025-04-16,,,,22+1,0
14394,IGNORAR,nao_itau_only,,2025-08-20,,,,23+1,0
14395,IGNORAR,nao_itau_only,,2025-08-20,,,,26+1,0
14396,IGNORAR,nao_itau_only,,2025-08-11,,,,4+1,0
14397,IGNORAR,nao_itau_only,,2025-08-22,,,,1,0
14400,IGNORAR,nao_itau_only,,2025-08-21,,,,1,0
14401,IGNORAR,nao_itau_only,,2025-08-21,,,,1,0
14402,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-08-21,,,,5+1,-130.16
14405,IGNORAR,nao_itau_only,,2025-08-21,,,,23+1,0
14407,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-08-20,,,,5+1,130.07
14409,IGNORAR,nao_itau_only,,2025-08-19,,,,1,0
14410,IGNORAR,nao_itau_only,,2025-08-19,,,,1,0
14411,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-19,,,,3+1,5530.5
14416,IGNORAR,nao_itau_only,,2025-08-19,,,,26+1,0
14417,IGNORAR,nao_itau_only,,2025-08-19,,,,23+1,0
14418,IGNORAR,nao_itau_only,,2025-08-19,,,,23+1,0
14419,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-18,,,,3+1,11780.45
14421,IGNORAR,nao_itau_only,,2025-08-18,,,,26+1,0
14422,IGNORAR,nao_itau_only,,2025-08-18,,,,23+1,0
14423,IGNORAR,nao_itau_only,,2025-08-18,,,,26+1,0
14424,IGNORAR,nao_itau_only,,2025-08-18,,,,23+1,0
14428,IGNORAR,nao_itau_only,,2025-08-15,,,,23+1,0
14429,IGNORAR,nao_itau_only,,2025-08-15,,,,23+1,0
14430,IGNORAR,nao_itau_only,,2025-08-15,,,,26+1,0
14431,IGNORAR,nao_itau_only,,2025-08-14,,,,1,0
14432,IGNORAR,nao_itau_only,,2025-08-14,,,,1,0
14433,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-14,,,,3+1,1647.26
14437,IGNORAR,nao_itau_only,,2025-08-14,,,,26+1,0
14438,IGNORAR,nao_itau_only,,2025-08-14,,,,23+1,0
14441,IGNORAR,nao_itau_only,,2025-08-13,,,,23+1,0
14442,IGNORAR,nao_itau_only,,2025-08-13,,,,26+1,0
14443,IGNORAR,nao_itau_only,,2025-08-13,,,,26+1,0
14444,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-12,,,,3+1,128.03
14448,IGNORAR,nao_itau_only,,2025-08-12,,,,23+1,0
14449,IGNORAR,nao_itau_only,,2025-08-12,,,,26+1,0
14451,IGNORAR,nao_itau_only,,2025-08-11,,,,23+1,0
14452,IGNORAR,nao_itau_only,,2025-08-11,,,,23+1,0
14453,IGNORAR,nao_itau_only,,2025-08-11,,,,23+1,0
14454,IGNORAR,nao_itau_only,,2025-08-11,,,,26+1,0
14455,IGNORAR,nao_itau_only,,2025-08-11,,,,26+1,0
14458,IGNORAR,nao_itau_only,,2025-08-01,,,,1,0
14459,IGNORAR,nao_itau_only,,2025-08-01,,,,1,0
14460,IGNORAR,nao_itau_only,,2025-07-29,,,,,0
14462,IGNORAR,nao_itau_only,,2025-07-28,,,,1,0
14465,IGNORAR,nao_itau_only,,2025-07-23,,,,,0
14466,IGNORAR,nao_itau_only,,2025-07-23,,,,,0
14471,IGNORAR,nao_itau_only,,2025-07-23,,,,1,0
14472,IGNORAR,nao_itau_only,,2025-07-23,,,,1,0
14473,IGNORAR,nao_itau_only,,2025-07-23,,,,1,0
14474,IGNORAR,nao_itau_only,,2025-07-23,,,,1,0
14475,IGNORAR,nao_itau_only,,2025-07-22,,,,1,0
14479,IGNORAR,nao_itau_only,,2025-07-21,,,,4+1,0
14481,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-06-03,,,,1,0
14487,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-08-04,,,,1,0
14491,IGNORAR,nao_itau_only,,2025-08-08,,,,26+1,0
14492,IGNORAR,nao_itau_only,,2025-08-08,,,,26+1,0
14494,IGNORAR,nao_itau_only,,2025-08-07,,,,26+1,0
14495,IGNORAR,nao_itau_only,,2025-08-07,,,,26+1,0
14496,IGNORAR,nao_itau_only,,2025-08-07,,,,26+1,0
14497,IGNORAR,nao_itau_only,,2025-08-07,,,,26+1,0
14498,IGNORAR,nao_itau_only,,2025-08-06,,,,26+1,0
14499,IGNORAR,nao_itau_only,,2025-08-05,,,,26+1,0
14500,IGNORAR,nao_itau_only,,2025-08-04,,,,26+1,0
14501,IGNORAR,nao_itau_only,,2025-08-04,,,,26+1,0
14502,IGNORAR,nao_itau_only,,2025-08-01,,,,26+1,0
14503,IGNORAR,nao_itau_only,,2025-07-29,,,,26+1,0
14504,IGNORAR,nao_itau_only,,2025-07-28,,,,26+1,0
14505,IGNORAR,nao_itau_only,,2025-07-25,,,,26+1,0
14506,IGNORAR,nao_itau_only,,2025-07-24,,,,26+1,0
14507,IGNORAR,nao_itau_only,,2025-07-24,,,,26+1,0
14508,IGNORAR,nao_itau_only,,2025-07-24,,,,26+1,0
14509,IGNORAR,nao_itau_only,,2025-07-24,,,,26+1,0
14510,IGNORAR,nao_itau_only,,2025-07-23,,,,26+1,0
14511,IGNORAR,nao_itau_only,,2025-07-23,,,,26+1,0
14512,IGNORAR,nao_itau_only,,2025-07-23,,,,26+1,0
14513,IGNORAR,nao_itau_only,,2025-07-22,,,,26+1,0
14514,IGNORAR,nao_itau_only,,2025-07-22,,,,26+1,0
14515,IGNORAR,nao_itau_only,,2025-07-21,,,,26+1,0
14516,IGNORAR,nao_itau_only,,2025-08-29,,,,26+1,0
14517,IGNORAR,nao_itau_only,,2025-08-28,,,,26+1,0
14518,IGNORAR,nao_itau_only,,2025-08-26,,,,26+1,0
14519,IGNORAR,nao_itau_only,,2025-08-26,,,,26+1,0
14520,IGNORAR,nao_itau_only,,2025-08-26,,,,26+1,0
14521,IGNORAR,nao_itau_only,,2025-08-25,,,,26+1,0
14522,IGNORAR,nao_itau_only,,2025-08-22,,,,26+1,0
14523,IGNORAR,nao_itau_only,,2025-08-20,,,,26+1,0
14524,IGNORAR,nao_itau_only,,2025-08-22,,,,23+1,0
14525,IGNORAR,nao_itau_only,,2025-08-22,,,,1,0
14540,IGNORAR,nao_itau_only,,2025-08-25,,,,4+1,0
14541,IGNORAR,nao_itau_only,,2025-08-21,,,,4+1,0
14542,IGNORAR,nao_itau_only,,2025-08-19,,,,4+1,0
14543,IGNORAR,nao_itau_only,,2025-08-12,,,,4+1,0
14544,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-08-25,,,,5+1,-3078
14545,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-08-25,,,,5+1,9.91
14546,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-08-28,,,,5+1,1047.47
14547,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-25,,,,3+1,665.05
14548,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-08-26,,,,3+1,216
14549,IGNORAR,nao_itau_only,,2025-09-02,,,,1,0
14550,IGNORAR,nao_itau_only,,2025-09-01,,,,1,0
14551,IGNORAR,nao_itau_only,,2025-08-26,,,,1,0
14552,IGNORAR,nao_itau_only,,2025-08-29,,,,1,0
14553,IGNORAR,nao_itau_only,,2025-08-29,,,,1,0
14554,IGNORAR,nao_itau_only,,2025-09-01,,,,26+1,0
14555,IGNORAR,nao_itau_only,,2025-09-02,,,,26+1,0
14556,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-08-18,,,,1,0
14557,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-08-11,,,,1,0
14558,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-08-04,,,,1,0
14559,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2025-09-04,,,,1,0
14560,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-09-05,,,,5+1,-103.5
14561,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2025-09-05,,,,5+1,20000
14562,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-09-05,,,,3+1,1412.6
14565,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2025-09-03,,,,3+1,2073.49
14568,IGNORAR,nao_itau_only,,2025-09-05,,,,4+1,0
14569,IGNORAR,nao_itau_only,,2025-09-05,,,,4+1,0
14570,IGNORAR,nao_itau_only,,2025-08-06,,,,4+1,0
14571,IGNORAR,nao_itau_only,,2025-08-06,,,,4+1,0
14572,IGNORAR,nao_itau_only,,2025-06-20,,,,26+1,0
14573,IGNORAR,nao_itau_only,,2025-06-20,,,,26+1,0
14574,IGNORAR,nao_itau_only,,2025-08-27,,,,23+1,0
14575,IGNORAR,nao_itau_only,,2025-08-26,,,,23+1,0
14576,IGNORAR,nao_itau_only,,2025-09-04,,,,1,0
14577,IGNORAR,nao_itau_only,,2025-09-03,,,,1,0
14578,IGNORAR,nao_itau_only,,2025-09-02,,,,,0
14579,IGNORAR,nao_itau_only,,2025-09-01,,,,,0
14580,IGNORAR,nao_itau_only,,2025-08-29,,,,,0
14581,IGNORAR,nao_itau_only,,2025-08-29,,,,1,0
14582,IGNORAR,nao_itau_only,,2025-08-26,,,,,0
14583,IGNORAR,nao_itau_only,,2025-08-25,,,,,0
14584,IGNORAR,nao_itau_only,,2025-08-22,,,,,0
14585,IGNORAR,nao_itau_only,,2025-08-21,,,,,0
14586,IGNORAR,nao_itau_only,,2025-08-20,,,,,0
14587,IGNORAR,nao_itau_only,,2025-08-19,,,,,0
14588,IGNORAR,nao_itau_only,,2025-08-19,,,,,0
14589,IGNORAR,nao_itau_only,,2025-08-19,,,,,0
14590,IGNORAR,nao_itau_only,,2025-08-15,,,,,0
14591,IGNORAR,nao_itau_only,,2025-08-14,,,,,0
14592,IGNORAR,nao_itau_only,,2025-08-11,,,,1,0
14593,IGNORAR,nao_itau_only,,2025-08-08,,,,,0
14594,IGNORAR,nao_itau_only,,2025-08-08,,,,,0
14595,IGNORAR,nao_itau_only,,2025-08-06,,,,1,0
14596,IGNORAR,nao_itau_only,,2025-08-05,,,,1,0
14597,IGNORAR,nao_itau_only,,2025-08-01,,,,,0
14598,IGNORAR,nao_itau_only,,2025-08-29,,,,1,0
14599,IGNORAR,nao_itau_only,,2025-08-19,,,,1,0
14600,IGNORAR,nao_itau_only,,2025-08-13,,,,1,0
14601,IGNORAR,nao_itau_only,,2025-08-11,,,,1,0
14602,IGNORAR,nao_itau_only,,2025-08-07,,,,1,0
14603,IGNORAR,nao_itau_only,,2025-08-04,,,,1,0
14604,IGNORAR,nao_itau_only,,2025-05-02,,,,1,0
14605,IGNORAR,nao_itau_only,,2025-05-01,,,,,10000
14606,IGNORAR,nao_itau_only,,2025-09-04,,,,11+1,0
14607,IGNORAR,nao_itau_only,,2025-09-03,,,,11+1,0
14608,IGNORAR,nao_itau_only,,2025-09-02,,,,11+1,0
14609,IGNORAR,nao_itau_only,,2025-09-02,,,,11+1,0
14610,IGNORAR,nao_itau_only,,2025-09-02,,,,11+1,0
14611,IGNORAR,nao_itau_only,,2025-09-01,,,,11+1,0
14612,IGNORAR,nao_itau_only,,2025-08-29,,,,11,0
14613,IGNORAR,nao_itau_only,,2025-08-29,,,,11+1,0
14614,IGNORAR,nao_itau_only,,2025-08-29,,,,11+1,0
14615,IGNORAR,nao_itau_only,,2025-08-28,,,,11+1,0
14616,IGNORAR,nao_itau_only,,2025-08-28,,,,11+1,0
14617,IGNORAR,nao_itau_only,,2025-08-26,,,,11+1,0
14618,IGNORAR,nao_itau_only,,2025-08-25,,,,11+1,0
14619,IGNORAR,nao_itau_only,,2025-08-25,,,,11,0
14620,IGNORAR,nao_itau_only,,2025-08-25,,,,11+1,0
14621,IGNORAR,nao_itau_only,,2025-08-22,,,,11+1,0
14622,IGNORAR,nao_itau_only,,2025-08-22,,,,11+1,0
14623,IGNORAR,nao_itau_only,,2025-08-22,,,,11+1,0
14624,IGNORAR,nao_itau_only,,2025-08-22,,,,11,0
14625,IGNORAR,nao_itau_only,,2025-08-22,,,,11+1,0
14626,IGNORAR,nao_itau_only,,2025-08-21,,,,11+1,0
14627,IGNORAR,nao_itau_only,,2025-08-21,,,,11+1,0
14628,IGNORAR,nao_itau_only,,2025-08-20,,,,11,0
14629,IGNORAR,nao_itau_only,,2025-08-20,,,,11+1,0
14630,IGNORAR,nao_itau_only,,2025-08-19,,,,11+23,0
14631,IGNORAR,nao_itau_only,,2025-08-19,,,,11+23,0
14632,IGNORAR,nao_itau_only,,2025-08-19,,,,11+1,0
14633,IGNORAR,nao_itau_only,,2025-08-19,,,,11+1,0
14634,IGNORAR,nao_itau_only,,2025-08-18,,,,11+1,0
14635,IGNORAR,nao_itau_only,,2025-08-15,,,,11,0
14636,IGNORAR,nao_itau_only,,2025-08-15,,,,11+1,0
14637,IGNORAR,nao_itau_only,,2025-08-15,,,,11+1,0
14638,IGNORAR,nao_itau_only,,2025-08-14,,,,11+1,0
14639,IGNORAR,nao_itau_only,,2025-08-14,,,,11+1,0
14640,IGNORAR,nao_itau_only,,2025-08-14,,,,11+1,0
14641,IGNORAR,nao_itau_only,,2025-08-13,,,,11+1,0
14642,IGNORAR,nao_itau_only,,2025-08-13,,,,11+1,0
14643,IGNORAR,nao_itau_only,,2025-08-12,,,,11+1,0
14644,IGNORAR,nao_itau_only,,2025-08-12,,,,11+1,0
14645,IGNORAR,nao_itau_only,,2025-08-12,,,,11+1,0
14646,IGNORAR,nao_itau_only,,2025-08-11,,,,11+1,0
14647,IGNORAR,nao_itau_only,,2025-08-08,,,,11,0
14648,IGNORAR,nao_itau_only,,2025-08-08,,,,11,0
14649,IGNORAR,nao_itau_only,,2025-08-08,,,,11+1,0
14650,IGNORAR,nao_itau_only,,2025-08-08,,,,11+1,0
14651,IGNORAR,nao_itau_only,,2025-08-08,,,,11+26,0
14652,IGNORAR,nao_itau_only,,2025-08-08,,,,11+1,0
14653,IGNORAR,nao_itau_only,,2025-08-07,,,,11+1,0
14654,IGNORAR,nao_itau_only,,2025-08-07,,,,11+1,0
14655,IGNORAR,nao_itau_only,,2025-08-07,,,,11+23,0
14656,IGNORAR,nao_itau_only,,2025-08-07,,,,11+1,0
14657,IGNORAR,nao_itau_only,,2025-08-07,,,,11+1,0
14658,IGNORAR,nao_itau_only,,2025-08-06,,,,11+1,0
14659,IGNORAR,nao_itau_only,,2025-08-06,,,,11+1,0
14660,IGNORAR,nao_itau_only,,2025-08-06,,,,11+1,0
14661,IGNORAR,nao_itau_only,,2025-08-06,,,,11+1,0
14662,IGNORAR,nao_itau_only,,2025-08-06,,,,11+1,0
14663,IGNORAR,nao_itau_only,,2025-08-06,,,,11+1,0
14664,IGNORAR,nao_itau_only,,2025-08-04,,,,11+1,0
14665,IGNORAR,nao_itau_only,,2025-08-04,,,,11+1,0
14666,IGNORAR,nao_itau_only,,2025-07-30,,,,11+1,0
14667,IGNORAR,nao_itau_only,,2025-07-29,,,,11,0
14668,IGNORAR,nao_itau_only,,2025-07-29,,,,11+1,0
14669,IGNORAR,nao_itau_only,,2025-07-25,,,,11+1,0
14670,IGNORAR,nao_itau_only,,2025-07-25,,,,11+1,0
14671,IGNORAR,nao_itau_only,,2025-07-25,,,,11+1,0
14672,IGNORAR,nao_itau_only,,2025-07-25,,,,11+1,0
14673,IGNORAR,nao_itau_only,,2025-07-24,,,,11+1,0
14674,IGNORAR,nao_itau_only,,2025-07-24,,,,11,0
14675,IGNORAR,nao_itau_only,,2025-07-24,,,,11,0
14676,IGNORAR,nao_itau_only,,2025-07-23,,,,11+23,0
14677,IGNORAR,nao_itau_only,,2025-07-23,,,,11,0
14678,IGNORAR,nao_itau_only,,2025-07-23,,,,11,0
14679,IGNORAR,nao_itau_only,,2025-07-23,,,,11,0
14680,IGNORAR,nao_itau_only,,2025-07-23,,,,11,0
14681,IGNORAR,nao_itau_only,,2025-07-23,,,,11+1,0
14682,IGNORAR,nao_itau_only,,2025-07-23,,,,11+1,0
14683,IGNORAR,nao_itau_only,,2025-07-23,,,,11+1,0
14684,IGNORAR,nao_itau_only,,2025-07-23,,,,11+1,0
14685,IGNORAR,nao_itau_only,,2025-07-22,,,,4+11,0
14686,IGNORAR,nao_itau_only,,2025-07-22,,,,11+1,0
14687,IGNORAR,nao_itau_only,,2025-07-21,,,,11+1,0
14688,IGNORAR,nao_itau_only,,2025-07-21,,,,11+1,0
14689,IGNORAR,nao_itau_only,,2025-07-21,,,,11+1,0
14690,IGNORAR,nao_itau_only,,2025-07-21,,,,11+1,0
14691,IGNORAR,nao_itau_only,,2025-07-21,,,,11+1,0
14692,IGNORAR,nao_itau_only,,2025-07-18,,,,11+1,0
14693,IGNORAR,nao_itau_only,,2025-07-17,,,,11+1,0
14694,IGNORAR,nao_itau_only,,2025-07-16,,,,11+1,0
14695,IGNORAR,nao_itau_only,,2025-07-16,,,,11+1,0
14696,IGNORAR,nao_itau_only,,2025-07-16,,,,11+1,0
14697,IGNORAR,nao_itau_only,,2025-07-15,,,,11+1,0
14698,IGNORAR,nao_itau_only,,2025-07-14,,,,11+1,0
14699,IGNORAR,nao_itau_only,,2025-07-11,,,,11+1,0
14700,IGNORAR,nao_itau_only,,2025-07-09,,,,11+1,0
14701,IGNORAR,nao_itau_only,,2025-07-08,,,,11+1,0
14702,IGNORAR,nao_itau_only,,2025-07-08,,,,11+1,0
14703,IGNORAR,nao_itau_only,,2025-07-08,,,,11+1,0
14704,IGNORAR,nao_itau_only,,2025-07-07,,,,11+1,0
14705,IGNORAR,nao_itau_only,,2025-07-07,,,,11+1,0
14706,IGNORAR,nao_itau_only,,2025-07-07,,,,11+1,0
14707,IGNORAR,nao_itau_only,,2025-07-04,,,,11+1,0
14708,IGNORAR,nao_itau_only,,2025-07-04,,,,11+1,0
14709,IGNORAR,nao_itau_only,,2025-07-03,,,,11+1,0
14710,IGNORAR,nao_itau_only,,2025-07-02,,,,11+1,0
14711,IGNORAR,nao_itau_only,,2025-07-01,,,,11+1,0
14712,IGNORAR,nao_itau_only,,2025-07-01,,,,11+1,0
14713,IGNORAR,nao_itau_only,,2025-07-01,,,,11+1,0
14714,IGNORAR,nao_itau_only,,2025-06-30,,,,11+1,0
14715,IGNORAR,nao_itau_only,,2025-06-30,,,,11+1,0
14716,IGNORAR,nao_itau_only,,2025-06-30,,,,11,0
14717,IGNORAR,nao_itau_only,,2025-06-30,,,,11,0
14718,IGNORAR,nao_itau_only,,2025-06-30,,,,11+1,0
14719,IGNORAR,nao_itau_only,,2025-06-27,,,,11+1,0
14720,IGNORAR,nao_itau_only,,2025-06-25,,,,11+23,0
14721,IGNORAR,nao_itau_only,,2025-06-25,,,,11+26,0
14722,IGNORAR,nao_itau_only,,2025-06-25,,,,11+1,0
14723,IGNORAR,nao_itau_only,,2025-06-24,,,,11+1,0
14724,IGNORAR,nao_itau_only,,2025-06-23,,,,11+1,0
14725,IGNORAR,nao_itau_only,,2025-06-20,,,,11+1,0
14726,IGNORAR,nao_itau_only,,2025-06-20,,,,11+1,0
14727,IGNORAR,nao_itau_only,,2025-06-20,,,,11+1,0
14728,IGNORAR,nao_itau_only,,2025-06-20,,,,11+1,0
14729,IGNORAR,nao_itau_only,,2025-06-20,,,,11+1,0
14730,IGNORAR,nao_itau_only,,2025-06-20,,,,11+1,0
14731,IGNORAR,nao_itau_only,,2025-06-20,,,,11+1,0
14732,IGNORAR,nao_itau_only,,2025-06-18,,,,11+1,0
14733,IGNORAR,nao_itau_only,,2025-06-17,,,,11+1,0
14734,IGNORAR,nao_itau_only,,2025-06-17,,,,11+1,0
14735,IGNORAR,nao_itau_only,,2025-06-17,,,,11+1,0
14736,IGNORAR,nao_itau_only,,2025-06-16,,,,11+1,0
14737,IGNORAR,nao_itau_only,,2025-06-16,,,,11+1,0
14738,IGNORAR,nao_itau_only,,2025-06-12,,,,11+1,0
14739,IGNORAR,nao_itau_only,,2025-06-11,,,,11+26,0
14740,IGNORAR,nao_itau_only,,2025-06-11,,,,11+1,0
14741,IGNORAR,nao_itau_only,,2025-06-11,,,,11+1,0
14742,IGNORAR,nao_itau_only,,2025-06-11,,,,11+1,0
14743,IGNORAR,nao_itau_only,,2025-06-11,,,,11+1,0
14744,IGNORAR,nao_itau_only,,2025-06-11,,,,11+1,0
14745,IGNORAR,nao_itau_only,,2025-06-11,,,,11+1,0
14746,IGNORAR,nao_itau_only,,2025-06-11,,,,11+1,0
14747,IGNORAR,nao_itau_only,,2025-06-10,,,,11+1,0
14748,IGNORAR,nao_itau_only,,2025-06-09,,,,11+1,0
14749,IGNORAR,nao_itau_only,,2025-06-06,,,,11+1,0
14750,IGNORAR,nao_itau_only,,2025-06-05,,,,11+1,0
14751,IGNORAR,nao_itau_only,,2025-06-05,,,,11+1,0
14752,IGNORAR,nao_itau_only,,2025-06-04,,,,11+1,0
14753,IGNORAR,nao_itau_only,,2025-06-03,,,,11+1,0
14754,IGNORAR,nao_itau_only,,2025-06-02,,,,11+1,0
14755,IGNORAR,nao_itau_only,,2025-04-28,,,,23+1,0
14756,IGNORAR,nao_itau_only,,2025-04-28,,,,1,0
14757,IGNORAR,nao_itau_only,,2025-04-17,,,,22+1,0
14758,IGNORAR,nao_itau_only,,2025-04-16,,,,23+1,0
14759,IGNORAR,nao_itau_only,,2025-04-16,,,,23+1,0
